Designator,Mid X,Mid Y,Rotation,Layer
TP4_5,52.776,-34.4,0.0,top
TP4_4,75.576,-5.4,0.0,top
TP4_3,29.976,-5.4,0.0,top
TP4_2,18.576,-92.4,0.0,top
TP4,75.576,-19.9,0.0,top
TP5_56,86.426,-35.175,0.0,top
TP5_55,86.426,-49.675,0.0,top
TP5_54,75.026,-20.675,0.0,top
TP5_53,29.426,-6.175,0.0,top
TP5_52,52.226,-20.675,0.0,top
TP5_51,29.426,-78.675,0.0,top
TP5_50,40.826,-64.175,0.0,top
TP5_49,63.626,-49.675,0.0,top
TP5_48,18.026,-35.175,0.0,top
TP5_47,6.626,-49.675,0.0,top
TP5_46,52.226,-78.675,0.0,top
TP5_45,86.426,-93.175,0.0,top
TP5_44,40.826,-6.175,0.0,top
TP5_43,75.026,-64.175,0.0,top
TP5_42,75.026,-49.675,0.0,top
TP5_41,29.426,-64.175,0.0,top
TP5_40,40.826,-78.675,0.0,top
TP5_39,6.626,-35.175,0.0,top
TP5_38,86.426,-78.675,0.0,top
TP5_37,18.026,-78.675,0.0,top
TP5_36,63.626,-93.175,0.0,top
TP5_35,52.226,-35.175,0.0,top
TP5_34,29.426,-49.675,0.0,top
TP5_33,52.226,-93.175,0.0,top
TP5_32,86.426,-6.175,0.0,top
TP5_31,40.826,-20.675,0.0,top
TP5_30,18.026,-64.175,0.0,top
TP5_29,63.626,-35.175,0.0,top
TP5_28,29.426,-20.675,0.0,top
TP5_27,40.826,-49.675,0.0,top
TP5_26,29.426,-93.175,0.0,top
TP5_25,6.626,-64.175,0.0,top
TP5_24,18.026,-6.175,0.0,top
TP5_23,40.826,-35.175,0.0,top
TP5_22,6.626,-93.175,0.0,top
TP5_21,52.226,-6.175,0.0,top
TP5_20,40.826,-93.175,0.0,top
TP5_19,6.626,-78.675,0.0,top
TP5_18,63.626,-20.675,0.0,top
TP5_17,75.026,-35.175,0.0,top
TP5_16,18.026,-93.175,0.0,top
TP5_15,75.026,-6.175,0.0,top
TP5_14,6.626,-6.175,0.0,top
TP5_13,86.426,-64.175,0.0,top
TP5_12,86.426,-20.675,0.0,top
TP5_11,63.626,-64.175,0.0,top
TP5_10,63.626,-6.175,0.0,top
TP5_9,75.026,-78.675,0.0,top
TP5_8,6.626,-20.675,0.0,top
TP5_7,18.026,-20.675,0.0,top
TP5_6,52.226,-64.175,0.0,top
TP5_5,75.026,-93.175,0.0,top
TP5_4,18.026,-49.675,0.0,top
TP5_3,52.226,-49.675,0.0,top
TP5_2,63.626,-78.675,0.0,top
TP5,29.426,-35.175,0.0,top
TP6_56,7.091,-35.955,0.0,top
TP6_55,64.091,-93.955,0.0,top
TP6_54,7.091,-93.955,0.0,top
TP6_53,18.491,-93.955,0.0,top
TP6_52,75.491,-79.455,0.0,top
TP6_51,41.291,-21.455,0.0,top
TP6_50,41.291,-64.955,0.0,top
TP6_49,75.491,-6.955,0.0,top
TP6_48,86.891,-79.455,0.0,top
TP6_47,41.291,-50.455,0.0,top
TP6_46,41.291,-93.955,0.0,top
TP6_45,7.091,-64.955,0.0,top
TP6_44,41.291,-35.955,0.0,top
TP6_43,52.691,-21.455,0.0,top
TP6_42,18.491,-50.455,0.0,top
TP6_41,18.491,-35.955,0.0,top
TP6_40,7.091,-21.455,0.0,top
TP6_39,64.091,-64.955,0.0,top
TP6_38,7.091,-50.455,0.0,top
TP6_37,18.491,-64.955,0.0,top
TP6_36,86.891,-64.955,0.0,top
TP6_35,86.891,-50.455,0.0,top
TP6_34,52.691,-79.455,0.0,top
TP6_33,86.891,-21.455,0.0,top
TP6_32,41.291,-79.455,0.0,top
TP6_31,86.891,-93.955,0.0,top
TP6_30,64.091,-50.455,0.0,top
TP6_29,75.491,-93.955,0.0,top
TP6_28,29.891,-21.455,0.0,top
TP6_27,52.691,-35.955,0.0,top
TP6_26,75.491,-21.455,0.0,top
TP6_25,75.491,-35.955,0.0,top
TP6_24,41.291,-6.955,0.0,top
TP6_23,75.491,-64.955,0.0,top
TP6_22,29.891,-79.455,0.0,top
TP6_21,18.491,-21.455,0.0,top
TP6_20,52.691,-64.955,0.0,top
TP6_19,64.091,-6.955,0.0,top
TP6_18,29.891,-35.955,0.0,top
TP6_17,86.891,-35.955,0.0,top
TP6_16,52.691,-93.955,0.0,top
TP6_15,18.491,-6.955,0.0,top
TP6_14,29.891,-6.955,0.0,top
TP6_13,18.491,-79.455,0.0,top
TP6_12,29.891,-50.455,0.0,top
TP6_11,7.091,-6.955,0.0,top
TP6_10,29.891,-64.955,0.0,top
TP6_9,64.091,-21.455,0.0,top
TP6_8,7.091,-79.455,0.0,top
TP6_7,64.091,-35.955,0.0,top
TP6_6,52.691,-50.455,0.0,top
TP6_5,64.091,-79.455,0.0,top
TP6_4,52.691,-6.955,0.0,top
TP6_3,29.891,-93.955,0.0,top
TP6_2,86.891,-6.955,0.0,top
TP6,75.491,-50.455,0.0,top
TP7_56,82.351,-5.325,270.0,top
TP7_55,48.151,-77.825,270.0,top
TP7_54,82.351,-92.325,270.0,top
TP7_53,25.351,-92.325,270.0,top
TP7_52,59.551,-77.825,270.0,top
TP7_51,70.951,-5.325,270.0,top
TP7_50,93.751,-34.325,270.0,top
TP7_49,82.351,-63.325,270.0,top
TP7_48,48.151,-34.325,270.0,top
TP7_47,70.951,-34.325,270.0,top
TP7_46,13.951,-63.325,270.0,top
TP7_45,48.151,-48.825,270.0,top
TP7_44,36.751,-77.825,270.0,top
TP7_43,82.351,-19.825,270.0,top
TP7_42,82.351,-34.325,270.0,top
TP7_41,48.151,-63.325,270.0,top
TP7_40,13.951,-77.825,270.0,top
TP7_39,13.951,-5.325,270.0,top
TP7_38,13.951,-48.825,270.0,top
TP7_37,59.551,-5.325,270.0,top
TP7_36,82.351,-48.825,270.0,top
TP7_35,25.351,-19.825,270.0,top
TP7_34,36.751,-63.325,270.0,top
TP7_33,93.751,-63.325,270.0,top
TP7_32,25.351,-63.325,270.0,top
TP7_31,59.551,-34.325,270.0,top
TP7_30,93.751,-77.825,270.0,top
TP7_29,25.351,-77.825,270.0,top
TP7_28,13.951,-34.325,270.0,top
TP7_27,36.751,-92.325,270.0,top
TP7_26,36.751,-19.825,270.0,top
TP7_25,13.951,-19.825,270.0,top
TP7_24,70.951,-77.825,270.0,top
TP7_23,70.951,-19.825,270.0,top
TP7_22,48.151,-92.325,270.0,top
TP7_21,59.551,-19.825,270.0,top
TP7_20,25.351,-48.825,270.0,top
TP7_19,93.751,-48.825,270.0,top
TP7_18,25.351,-34.325,270.0,top
TP7_17,48.151,-5.325,270.0,top
TP7_16,59.551,-92.325,270.0,top
TP7_15,25.351,-5.325,270.0,top
TP7_14,36.751,-5.325,270.0,top
TP7_13,70.951,-92.325,270.0,top
TP7_12,93.751,-5.325,270.0,top
TP7_11,93.751,-92.325,270.0,top
TP7_10,36.751,-34.325,270.0,top
TP7_9,13.951,-92.325,270.0,top
TP7_8,82.351,-77.825,270.0,top
TP7_7,36.751,-48.825,270.0,top
TP7_6,59.551,-48.825,270.0,top
TP7_5,48.151,-19.825,270.0,top
TP7_4,70.951,-48.825,270.0,top
TP7_3,93.751,-19.825,270.0,top
TP7_2,70.951,-63.325,270.0,top
TP7,59.551,-63.325,270.0,top
TP8_56,58.601,-37.525,270.0,top
TP8_55,92.801,-95.525,270.0,top
TP8_54,58.601,-81.025,270.0,top
TP8_53,81.401,-95.525,270.0,top
TP8_52,92.801,-52.025,270.0,top
TP8_51,24.401,-66.525,270.0,top
TP8_50,81.401,-37.525,270.0,top
TP8_49,24.401,-81.025,270.0,top
TP8_48,35.801,-23.025,270.0,top
TP8_47,35.801,-8.525,270.0,top
TP8_46,35.801,-37.525,270.0,top
TP8_45,13.001,-23.025,270.0,top
TP8_44,13.001,-81.025,270.0,top
TP8_43,24.401,-95.525,270.0,top
TP8_42,24.401,-52.025,270.0,top
TP8_41,47.201,-81.025,270.0,top
TP8_40,47.201,-95.525,270.0,top
TP8_39,70.001,-37.525,270.0,top
TP8_38,58.601,-23.025,270.0,top
TP8_37,13.001,-66.525,270.0,top
TP8_36,35.801,-81.025,270.0,top
TP8_35,35.801,-66.525,270.0,top
TP8_34,13.001,-95.525,270.0,top
TP8_33,92.801,-66.525,270.0,top
TP8_32,47.201,-66.525,270.0,top
TP8_31,24.401,-8.525,270.0,top
TP8_30,47.201,-52.025,270.0,top
TP8_29,70.001,-52.025,270.0,top
TP8_28,70.001,-8.525,270.0,top
TP8_27,81.401,-8.525,270.0,top
TP8_26,24.401,-37.525,270.0,top
TP8_25,70.001,-81.025,270.0,top
TP8_24,81.401,-66.525,270.0,top
TP8_23,92.801,-37.525,270.0,top
TP8_22,24.401,-23.025,270.0,top
TP8_21,13.001,-52.025,270.0,top
TP8_20,47.201,-23.025,270.0,top
TP8_19,92.801,-8.525,270.0,top
TP8_18,47.201,-37.525,270.0,top
TP8_17,92.801,-81.025,270.0,top
TP8_16,58.601,-95.525,270.0,top
TP8_15,70.001,-95.525,270.0,top
TP8_14,47.201,-8.525,270.0,top
TP8_13,13.001,-37.525,270.0,top
TP8_12,35.801,-95.525,270.0,top
TP8_11,81.401,-23.025,270.0,top
TP8_10,35.801,-52.025,270.0,top
TP8_9,70.001,-23.025,270.0,top
TP8_8,13.001,-8.525,270.0,top
TP8_7,70.001,-66.525,270.0,top
TP8_6,92.801,-23.025,270.0,top
TP8_5,58.601,-66.525,270.0,top
TP8_4,81.401,-52.025,270.0,top
TP8_3,58.601,-52.025,270.0,top
TP8_2,81.401,-81.025,270.0,top
TP8,58.601,-8.525,270.0,top
U1_56,43.891,-50.14,90.0,top
U1_55,78.091,-6.64,90.0,top
U1_54,32.491,-79.14,90.0,top
U1_53,43.891,-35.64,90.0,top
U1_52,55.291,-64.64,90.0,top
U1_51,21.091,-6.64,90.0,top
U1_50,66.691,-50.14,90.0,top
U1_49,43.891,-64.64,90.0,top
U1_48,78.091,-64.64,90.0,top
U1_47,21.091,-79.14,90.0,top
U1_46,32.491,-93.64,90.0,top
U1_45,66.691,-21.14,90.0,top
U1_44,21.091,-21.14,90.0,top
U1_43,9.691,-50.14,90.0,top
U1_42,21.091,-93.64,90.0,top
U1_41,43.891,-79.14,90.0,top
U1_40,66.691,-35.64,90.0,top
U1_39,89.491,-79.14,90.0,top
U1_38,89.491,-21.14,90.0,top
U1_37,55.291,-79.14,90.0,top
U1_36,43.891,-21.14,90.0,top
U1_35,32.491,-35.64,90.0,top
U1_34,89.491,-50.14,90.0,top
U1_33,89.491,-35.64,90.0,top
U1_32,66.691,-6.64,90.0,top
U1_31,89.491,-6.64,90.0,top
U1_30,32.491,-50.14,90.0,top
U1_29,89.491,-64.64,90.0,top
U1_28,55.291,-6.64,90.0,top
U1_27,66.691,-79.14,90.0,top
U1_26,66.691,-93.64,90.0,top
U1_25,55.291,-50.14,90.0,top
U1_24,89.491,-93.64,90.0,top
U1_23,78.091,-35.64,90.0,top
U1_22,21.091,-64.64,90.0,top
U1_21,21.091,-50.14,90.0,top
U1_20,32.491,-21.14,90.0,top
U1_19,43.891,-6.64,90.0,top
U1_18,43.891,-93.64,90.0,top
U1_17,9.691,-35.64,90.0,top
U1_16,78.091,-21.14,90.0,top
U1_15,55.291,-35.64,90.0,top
U1_14,9.691,-6.64,90.0,top
U1_13,9.691,-93.64,90.0,top
U1_12,9.691,-64.64,90.0,top
U1_11,32.491,-64.64,90.0,top
U1_10,78.091,-93.64,90.0,top
U1_9,66.691,-64.64,90.0,top
U1_8,78.091,-50.14,90.0,top
U1_7,55.291,-93.64,90.0,top
U1_6,78.091,-79.14,90.0,top
U1_5,9.691,-79.14,90.0,top
U1_4,9.691,-21.14,90.0,top
U1_3,32.491,-6.64,90.0,top
U1_2,21.091,-35.64,90.0,top
U1,55.291,-21.14,90.0,top
U2_56,86.676,-25.15,90.0,top
U2_55,41.076,-83.15,90.0,top
U2_54,29.676,-54.15,90.0,top
U2_53,41.076,-39.65,90.0,top
U2_52,18.276,-83.15,90.0,top
U2_51,18.276,-10.65,90.0,top
U2_50,41.076,-10.65,90.0,top
U2_49,52.476,-39.65,90.0,top
U2_48,41.076,-68.65,90.0,top
U2_47,63.876,-10.65,90.0,top
U2_46,6.876,-54.15,90.0,top
U2_45,41.076,-25.15,90.0,top
U2_44,86.676,-39.65,90.0,top
U2_43,52.476,-97.65,90.0,top
U2_42,6.876,-68.65,90.0,top
U2_41,41.076,-54.15,90.0,top
U2_40,6.876,-10.65,90.0,top
U2_39,6.876,-25.15,90.0,top
U2_38,52.476,-83.15,90.0,top
U2_37,86.676,-54.15,90.0,top
U2_36,6.876,-83.15,90.0,top
U2_35,63.876,-83.15,90.0,top
U2_34,6.876,-97.65,90.0,top
U2_33,75.276,-83.15,90.0,top
U2_32,18.276,-68.65,90.0,top
U2_31,75.276,-25.15,90.0,top
U2_30,52.476,-68.65,90.0,top
U2_29,29.676,-10.65,90.0,top
U2_28,41.076,-97.65,90.0,top
U2_27,52.476,-54.15,90.0,top
U2_26,86.676,-83.15,90.0,top
U2_25,63.876,-54.15,90.0,top
U2_24,29.676,-25.15,90.0,top
U2_23,18.276,-54.15,90.0,top
U2_22,75.276,-10.65,90.0,top
U2_21,86.676,-97.65,90.0,top
U2_20,75.276,-54.15,90.0,top
U2_19,6.876,-39.65,90.0,top
U2_18,63.876,-25.15,90.0,top
U2_17,75.276,-39.65,90.0,top
U2_16,63.876,-39.65,90.0,top
U2_15,18.276,-39.65,90.0,top
U2_14,86.676,-68.65,90.0,top
U2_13,29.676,-68.65,90.0,top
U2_12,52.476,-25.15,90.0,top
U2_11,52.476,-10.65,90.0,top
U2_10,75.276,-68.65,90.0,top
U2_9,18.276,-97.65,90.0,top
U2_8,63.876,-97.65,90.0,top
U2_7,75.276,-97.65,90.0,top
U2_6,29.676,-39.65,90.0,top
U2_5,18.276,-25.15,90.0,top
U2_4,29.676,-83.15,90.0,top
U2_3,86.676,-10.65,90.0,top
U2_2,63.876,-68.65,90.0,top
U2,29.676,-97.65,90.0,top
